goods_id,timestamp,shop_id,category,price,image_type,image_width,image_height
1201,2018-03-30 19:30:03.348,22,원피스,19500,jpg,279,365
1202,2018-03-30 19:30:03.348,22,상의,6900,jpg,279,365
1203,2018-03-30 19:30:03.348,22,바지,11400,jpg,279,365
1204,2018-03-30 19:30:03.348,22,패션소품,17100,jpg,279,365
1205,2018-03-30 19:30:03.348,22,바지,17100,gif,279,365
1206,2018-03-30 19:30:03.348,22,스커트,10900,jpg,279,365
1207,2018-03-30 19:30:03.348,22,상의,15000,jpg,279,365
1208,2018-03-30 19:30:03.348,22,바지,13000,jpg,279,365
1209,2018-03-30 19:30:03.348,22,상의,9900,jpg,279,365
1210,2018-03-30 19:35:33.412,34,상의,23800,gif,385,280
1211,2018-03-30 20:04:56.196,76,상의,24900,gif,400,601
1212,2018-03-31 00:03:02.139,143,상의,19000,jpg,400,533
1213,2018-03-31 00:35:06.624,60,아우터,24000,gif,280,385
1214,2018-03-31 01:05:13.941,60,바지,24000,gif,280,385
1215,2018-03-31 01:05:13.941,60,란제리&파자마,22000,gif,280,385
1216,2018-03-31 01:05:13.941,60,바지,32500,gif,280,385
1217,2018-03-31 05:35:30.311,41,상의,10000,gif,310,400
1218,2018-03-31 14:01:37.894,177,바지,48000,jpg,380,514
1219,2018-03-31 22:01:13.660,183,패션소품,1500,jpg,600,423
1220,2018-03-31 23:32:54.749,149,원피스,32900,jpg,280,400
1221,2018-04-01 07:02:44.998,151,바지,30400,jpg,1876,2413
1222,2018-04-01 14:32:12.542,167,바지,36800,jpg,600,708
1223,2018-04-01 15:03:04.194,141,아우터,28500,gif,450,450
1224,2018-04-01 20:34:28.999,89,상의,29000,jpg,470,595
1225,2018-04-01 21:03:44.428,122,원피스,49500,jpg,290,420
1226,2018-04-02 09:04:38.892,80,원피스,53000,jpg,320,320
1227,2018-04-02 09:30:02.695,14,상의,9000,gif,400,533
1228,2018-04-02 10:00:03.244,2,바지,7500,jpg,240,330
1229,2018-04-02 10:00:03.264,7,가방,19000,jpg,334,432
1230,2018-04-02 10:02:06.432,171,원피스,13900,gif,273,372
1231,2018-04-02 10:02:06.432,171,스커트,11600,gif,273,372
1232,2018-04-02 10:05:35.120,41,바지,10000,jpg,310,400
1233,2018-04-02 10:05:41.518,38,원피스,24000,jpg,253,325
1234,2018-04-02 10:32:47.712,148,상의,36500,gif,372,264
1235,2018-04-02 10:34:17.864,94,슈즈,26900,gif,500,650
1236,2018-04-02 10:35:13.408,52,원피스,39800,jpg,320,422
1237,2018-04-02 10:35:29.384,33,원피스,27900,jpg,500,355
1238,2018-04-02 11:00:03.133,2,원피스,13500,jpg,240,330
1239,2018-04-02 11:00:03.154,8,바지,32900,jpg,320,470
1240,2018-04-02 11:02:12.803,170,스커트,21600,jpg,600,800
1241,2018-04-02 11:02:12.803,170,상의,12000,jpg,600,800
1242,2018-04-02 11:02:52.735,146,아우터,71000,jpg,330,410
1243,2018-04-02 11:02:52.735,146,바지,31000,jpg,330,410
1244,2018-04-02 11:33:11.935,142,가방,26000,jpg,260,320
1245,2018-04-02 12:31:41.898,178,바지,32000,gif,600,600
1246,2018-04-02 13:03:10.396,139,상의,10900,gif,279,385
1247,2018-04-02 14:05:09.871,60,아우터,24000,gif,280,385
1248,2018-04-02 14:34:17.699,95,가방,15000,jpg,280,400
1249,2018-04-02 16:33:43.424,129,원피스,15200,jpg,290,387
1250,2018-04-02 16:34:30.042,93,바지,32000,gif,290,420
1251,2018-04-02 17:03:20.448,138,바지,10900,gif,240,300
1252,2018-04-02 17:04:39.973,93,바지,26000,gif,290,420
1253,2018-04-02 17:05:37.595,46,상의,19000,gif,420,366
1254,2018-04-02 17:30:03.855,12,상의,5900,gif,285,342
1255,2018-04-02 17:30:03.855,12,스커트,11500,gif,285,342
1256,2018-04-02 17:35:50.339,49,상의,100000,jpg,320,415
1257,2018-04-02 18:05:35.372,28,바지,13900,gif,260,378
1258,2018-04-02 18:35:23.413,48,스커트,26000,gif,276,396
1259,2018-04-02 19:00:03.335,6,상의,44000,gif,230,350
1260,2018-04-02 19:05:13.435,60,바지,15000,gif,280,385
1261,2018-04-02 19:05:34.708,34,상의,32000,gif,385,280
1262,2018-04-02 19:30:02.982,22,아우터,37000,gif,279,365
1263,2018-04-02 19:30:02.982,22,패션소품,18000,jpg,279,365
1264,2018-04-02 20:03:41.588,126,란제리&파자마,17900,gif,250,360
1265,2018-04-02 21:05:34.992,32,원피스,29800,jpg,420,366
1266,2018-04-02 21:30:03.935,22,스커트,16000,jpg,279,365
1267,2018-04-02 21:30:03.935,22,스커트,14400,jpg,279,365
1268,2018-04-02 21:34:40.741,93,패션소품,56000,gif,290,420
1269,2018-04-02 21:34:45.084,92,상의,22500,png,600,800
1270,2018-04-02 21:34:45.084,92,상의,21000,gif,600,800
1271,2018-04-02 22:00:03.540,22,원피스,12000,jpg,279,365
1272,2018-04-03 02:00:33.863,190,가방,54000,gif,640,640
1273,2018-04-03 03:35:07.025,61,슈즈,35000,gif,260,300
1274,2018-04-03 09:35:52.845,38,바지,26000,jpg,253,325
1275,2018-04-03 10:00:03.483,2,상의,12000,jpg,240,330
1276,2018-04-03 11:00:03.259,16,상의,13900,gif,320,420
1277,2018-04-03 11:02:51.066,148,상의,34500,jpg,372,264
1278,2018-04-03 11:05:23.897,46,상의,15000,gif,420,366
1279,2018-04-03 12:05:27.400,48,원피스,34000,gif,320,458
1280,2018-04-03 12:31:12.901,184,스커트,11900,gif,700,975
1281,2018-04-03 12:32:37.895,158,상의,26000,gif,560,700
1282,2018-04-03 14:00:03.436,6,스커트,27000,gif,230,350
1283,2018-04-03 15:05:29.639,41,스커트,10000,jpg,310,400
1284,2018-04-03 16:05:29.051,46,슈즈,19000,gif,631,549
1285,2018-04-03 16:33:35.218,134,바지,24000,gif,440,570
1286,2018-04-03 17:05:40.072,46,슈즈,21000,gif,640,557
1287,2018-04-03 18:00:03.218,12,상의,5900,gif,285,342
1288,2018-04-03 18:04:18.919,100,비치웨어,35800,gif,300,400
1289,2018-04-03 18:05:08.283,69,슈즈,36000,jpg,250,320
1290,2018-04-03 18:35:22.106,48,바지,34000,gif,276,396
1291,2018-04-03 19:00:03.474,11,상의,27000,gif,270,360
1292,2018-04-03 19:00:03.474,11,바지,32000,gif,270,360
1293,2018-04-03 19:30:03.051,6,바지,12000,gif,230,350
1294,2018-04-03 19:30:03.073,22,원피스,15000,jpg,279,365
1295,2018-04-03 19:30:03.073,22,원피스,10900,jpg,279,365
1296,2018-04-03 19:30:03.073,22,상의,6600,jpg,279,365
1297,2018-04-03 19:30:03.073,22,스커트,11200,jpg,279,365
1298,2018-04-03 19:35:23.258,53,란제리&파자마,26800,gif,332,450
1299,2018-04-03 20:04:13.507,105,바지,49000,gif,549,752
1300,2018-04-03 20:35:34.285,32,슈즈,19800,gif,420,366
1301,2018-04-03 20:35:34.285,32,상의,12800,gif,420,366
1302,2018-04-03 21:34:50.101,90,원피스,37000,jpg,450,600
1303,2018-04-03 21:35:15.244,74,슈즈,19500,jpg,300,400
1304,2018-04-04 00:05:06.924,60,상의,12000,gif,280,385
1305,2018-04-04 07:35:17.678,41,상의,15000,gif,310,400
1306,2018-04-04 07:35:29.506,31,상의,13400,jpg,252,350
1307,2018-04-04 09:05:24.565,46,상의,14300,gif,420,366
1308,2018-04-04 10:00:03.170,14,바지,54000,gif,400,533
1309,2018-04-04 10:05:27.195,67,슈즈,19900,jpg,393,500
1310,2018-04-04 10:05:27.601,63,슈즈,35000,gif,278,372
1311,2018-04-04 10:05:27.601,63,슈즈,32800,jpg,278,372
1312,2018-04-04 11:02:54.574,158,상의,42000,jpg,520,650
1313,2018-04-04 11:30:03.417,1,상의,11900,gif,283,412
1314,2018-04-04 12:30:27.864,41,상의,27000,jpg,310,400
1315,2018-04-04 13:30:31.402,46,상의,59800,gif,420,366
1316,2018-04-04 14:00:28.549,42,바지,36000,gif,280,400
1317,2018-04-04 14:00:30.622,46,아우터,68000,gif,420,366
1318,2018-04-04 15:04:08.172,178,바지,33000,gif,600,600
1319,2018-04-04 15:31:01.072,78,비치웨어,36500,gif,300,450
1320,2018-04-04 16:33:38.457,168,바지,62800,jpg,300,400
1321,2018-04-04 17:30:46.366,61,바지,38000,gif,260,300
1322,2018-04-04 19:30:03.253,22,상의,7000,jpg,279,365
1323,2018-04-04 19:30:03.253,22,상의,11900,gif,279,365
1324,2018-04-04 19:30:03.253,22,상의,11400,jpg,279,365
1325,2018-04-04 19:30:03.253,22,아우터,18000,jpg,279,365
1326,2018-04-04 19:30:03.253,22,가방,34700,jpg,279,365
1327,2018-04-04 20:05:08.202,64,슈즈,39900,jpg,380,505
1328,2018-04-04 20:34:35.320,89,상의,39000,jpg,470,595
1329,2018-04-04 22:04:54.441,74,바지,5500,gif,300,400
1330,2018-04-04 22:30:29.379,193,악세사리,7100,jpg,300,300
1331,2018-04-05 02:00:33.752,191,원피스,65000,gif,476,635
1332,2018-04-05 08:05:31.160,31,상의,36900,jpg,252,350
1333,2018-04-05 09:30:03.504,14,상의,12000,gif,400,533
1334,2018-04-05 09:32:14.904,171,상의,13600,jpg,273,371
1335,2018-04-05 10:00:03.034,14,아우터,67000,gif,400,533
1336,2018-04-05 10:30:03.227,19,상의,28800,gif,380,450
1337,2018-04-05 10:34:16.147,100,비치웨어,18800,gif,300,400
1338,2018-04-05 10:34:23.062,94,상의,16900,jpg,500,650
1339,2018-04-05 10:35:06.984,65,슈즈,47900,jpg,270,326
1340,2018-04-05 11:01:30.912,181,바지,24800,gif,397,510
1341,2018-04-05 11:04:14.863,100,비치웨어,39800,gif,300,400
1342,2018-04-05 11:05:22.375,52,원피스,29800,jpg,320,422
1343,2018-04-05 11:33:40.851,131,스커트,17500,jpg,421,366
1344,2018-04-05 11:35:11.759,64,슈즈,42500,gif,380,505
1345,2018-04-05 13:03:17.241,138,패션소품,15900,gif,240,300
1346,2018-04-05 14:33:22.695,137,상의,12000,gif,300,370
1347,2018-04-05 16:30:02.621,25,아우터,68000,gif,275,360
1348,2018-04-05 16:31:45.702,178,악세사리,12000,gif,600,600
1349,2018-04-05 16:31:45.702,178,패션소품,49000,gif,600,600
1350,2018-04-05 17:05:30.683,46,아우터,45000,gif,420,366
1351,2018-04-05 17:30:03.850,12,상의,9500,gif,285,342
1352,2018-04-05 17:30:03.850,12,스커트,24800,gif,285,342
1353,2018-04-05 17:30:03.850,12,상의,9500,gif,285,342
1354,2018-04-05 17:30:03.850,12,상의,9800,gif,285,342
1355,2018-04-05 17:31:26.765,184,원피스,29900,gif,700,975
1356,2018-04-05 17:34:37.242,102,악세사리,11500,gif,373,500
1357,2018-04-05 17:35:39.456,64,슈즈,42000,jpg,380,505
1358,2018-04-05 18:04:17.055,117,원피스,44800,jpg,280,400
1359,2018-04-05 18:04:31.822,104,원피스,21900,jpg,255,330
1360,2018-04-05 18:04:31.995,102,악세사리,11500,gif,373,500
1361,2018-04-05 18:05:33.442,61,바지,36000,gif,260,300
1362,2018-04-05 18:30:03.775,19,바지,34000,gif,380,450
1363,2018-04-05 18:33:17.761,138,상의,12900,gif,240,300
1364,2018-04-05 18:33:42.089,130,상의,59000,gif,450,450
1365,2018-04-05 18:33:47.216,124,피트니스,18000,gif,258,320
1366,2018-04-05 18:35:31.417,38,상의,21000,jpg,253,325
1367,2018-04-05 19:03:30.212,134,바지,18500,gif,440,570
1368,2018-04-05 19:05:26.981,41,바지,19500,gif,310,400
1369,2018-04-05 20:00:24.629,194,스커트,14900,gif,400,559
1370,2018-04-05 20:35:11.431,62,아우터,44000,jpg,282,322
1371,2018-04-05 20:35:11.520,60,바지,30500,gif,280,385
1372,2018-04-05 20:35:33.721,32,상의,9900,gif,420,366
1373,2018-04-05 20:35:33.721,32,아우터,16800,gif,420,366
1374,2018-04-05 21:00:03.002,22,바지,18800,gif,279,365
1375,2018-04-05 21:05:04.110,72,가방,170000,jpg,250,300
1376,2018-04-05 22:00:02.693,22,가방,13100,jpg,279,365
1377,2018-04-06 00:32:30.824,162,바지,24500,gif,500,700
1378,2018-04-06 00:35:29.421,39,바지,76900,jpg,618,791
1379,2018-04-06 01:34:41.143,96,슈즈,34000,jpg,500,686
1380,2018-04-06 10:05:12.773,63,슈즈,24200,jpg,278,372
1381,2018-04-06 10:31:30.895,181,바지,16800,gif,397,510
1382,2018-04-06 10:34:56.341,78,비치웨어,19500,gif,300,450
1383,2018-04-06 10:35:27.043,52,스커트,34100,jpg,320,422
1384,2018-04-06 11:32:58.800,146,상의,16000,jpg,330,410
1385,2018-04-06 12:05:46.490,30,원피스,61000,jpg,330,430
1386,2018-04-06 13:05:23.011,59,슈즈,22000,jpg,320,420
1387,2018-04-06 13:34:52.370,89,원피스,47000,jpg,470,595
1388,2018-04-06 14:30:02.946,19,원피스,34200,gif,380,450
1389,2018-04-06 14:30:02.946,19,원피스,62000,gif,380,450
1390,2018-04-06 14:35:27.058,46,가방,46000,gif,640,557
1391,2018-04-06 15:05:45.355,46,상의,19800,gif,420,366
1392,2018-04-06 16:00:04.478,19,피트니스,33500,gif,380,450
1393,2018-04-06 16:30:03.289,18,원피스,49000,jpg,800,600
1394,2018-04-06 16:33:34.555,138,바지,9900,gif,240,300
1395,2018-04-06 16:35:37.546,57,상의,49000,jpg,232,296
1396,2018-04-06 17:03:33.381,139,바지,36000,jpg,279,385
1397,2018-04-06 17:05:43.905,56,가방,54000,jpg,282,353
1398,2018-04-06 18:00:03.059,11,악세사리,43000,gif,270,360
1399,2018-04-06 18:00:03.064,12,원피스,9900,gif,285,342
1400,2018-04-06 18:00:03.064,12,악세사리,14000,jpg,285,342
1401,2018-04-06 18:03:00.078,145,원피스,39600,jpg,315,315
1402,2018-04-06 18:05:46.942,28,패션소품,3800,gif,260,378
1403,2018-04-06 18:30:03.512,22,패션소품,1500,jpg,279,365
1404,2018-04-06 18:31:21.893,182,패션소품,12750,gif,720,720
1405,2018-04-06 18:35:04.008,77,상의,36000,gif,380,380
1406,2018-04-06 18:35:36.008,54,상의,20500,gif,390,300
1407,2018-04-06 19:00:03.195,22,바지,17800,gif,279,365
1408,2018-04-06 19:05:32.278,45,스커트,19900,png,300,350
1409,2018-04-06 19:30:03.211,22,상의,14200,jpg,279,365
1410,2018-04-06 19:30:03.211,22,원피스,15200,jpg,279,365
1411,2018-04-06 19:30:03.211,22,악세사리,4500,jpg,279,365
1412,2018-04-06 19:30:03.211,22,원피스,16000,gif,279,365
1413,2018-04-06 19:33:36.403,134,상의,13000,gif,440,570
1414,2018-04-06 19:35:35.907,38,원피스,45000,gif,253,325
1415,2018-04-06 19:35:38.269,32,아우터,29800,gif,420,366
1416,2018-04-06 19:35:38.269,32,상의,19800,gif,420,366
1417,2018-04-06 20:05:07.670,62,악세사리,78000,jpg,282,322
1418,2018-04-06 22:35:15.676,60,바지,34000,gif,280,385
1419,2018-04-06 23:05:15.384,60,아우터,21000,gif,280,385
1420,2018-04-06 23:05:15.384,60,바지,22000,gif,280,385
1421,2018-04-07 12:01:33.057,180,원피스,27500,jpg,390,500
1422,2018-04-07 12:04:09.515,102,악세사리,13000,gif,373,500
1423,2018-04-07 18:31:38.383,179,슈즈,33900,gif,500,625
1424,2018-04-09 00:04:43.363,83,스커트,25500,gif,320,320
1425,2018-04-09 00:04:43.363,83,상의,24000,gif,320,320
1426,2018-04-09 10:02:08.138,171,상의,6600,gif,273,372
1427,2018-04-09 10:04:27.268,100,비치웨어,38900,gif,300,400
1428,2018-04-09 10:34:35.806,94,스커트,37900,gif,500,650
1429,2018-04-09 10:35:31.381,52,스커트,29800,jpg,320,422
1430,2018-04-09 11:34:32.131,94,바지,27900,jpg,500,650
1431,2018-04-09 11:34:32.131,94,바지,16900,jpg,500,650
1432,2018-04-09 12:00:30.503,192,상의,5200,jpg,266,340
1433,2018-04-09 12:31:53.697,175,피트니스,35000,jpg,344,516
1434,2018-04-09 13:00:03.176,4,원피스,45000,jpg,500,500
1435,2018-04-09 13:33:30.213,138,상의,14900,gif,240,300
1436,2018-04-09 14:04:23.417,95,패션소품,15000,jpg,280,400
1437,2018-04-09 15:01:59.229,175,피트니스,49000,jpg,344,516
1438,2018-04-09 15:05:09.154,65,슈즈,34900,jpg,270,326
1439,2018-04-09 15:31:55.248,175,피트니스,33000,jpg,344,516
1440,2018-04-09 15:31:55.248,175,피트니스,35000,jpg,344,516
1441,2018-04-09 15:33:33.441,133,피트니스,39000,gif,222,334
1442,2018-04-09 16:03:14.470,138,바지,8900,gif,240,300
1443,2018-04-09 16:33:30.826,138,패션소품,12900,gif,240,300
1444,2018-04-09 17:30:04.367,12,바지,12800,gif,285,342
1445,2018-04-09 17:31:26.951,184,상의,21900,gif,700,975
1446,2018-04-09 17:34:07.209,124,상의,9500,gif,258,320
1447,2018-04-09 18:04:28.268,97,스커트,13900,jpg,700,1018
1448,2018-04-09 18:35:36.548,36,상의,34000,jpg,260,330
1449,2018-04-09 19:00:03.036,22,상의,11400,jpg,279,365
1450,2018-04-09 19:00:03.036,22,스커트,22800,jpg,279,365
1451,2018-04-09 19:00:03.036,22,상의,6500,jpg,279,365
1452,2018-04-09 19:05:11.303,60,상의,20500,gif,280,385
1453,2018-04-09 19:05:30.831,32,원피스,26800,gif,420,366
1454,2018-04-09 19:05:30.831,32,원피스,24800,gif,420,366
1455,2018-04-09 19:33:33.140,134,상의,26000,jpg,440,570
1456,2018-04-09 19:35:33.200,36,아우터,64000,gif,260,330
1457,2018-04-09 23:04:55.832,74,상의,4500,gif,300,400
1458,2018-04-09 23:34:09.211,108,스커트,100000,jpg,270,394
1459,2018-04-09 23:34:09.211,108,스커트,93000,jpg,270,394
1460,2018-04-10 09:30:03.350,14,바지,45000,jpg,400,533
1461,2018-04-10 09:30:03.350,14,바지,39000,gif,400,533
1462,2018-04-10 10:00:03.252,2,상의,16000,jpg,240,330
1463,2018-04-10 10:00:03.291,24,피트니스,14800,gif,285,430
1464,2018-04-10 10:00:51.906,188,슈즈,40000,jpg,420,300
1465,2018-04-10 11:00:03.416,16,바지,21900,gif,320,420
1466,2018-04-10 12:32:06.990,174,상의,40800,jpg,290,420
1467,2018-04-10 13:00:41.857,189,스커트,31500,jpg,400,400
1468,2018-04-10 13:05:04.883,65,슈즈,42700,jpg,270,326
1469,2018-04-10 13:30:03.840,16,상의,13900,jpg,320,420
1470,2018-04-10 13:35:39.167,57,바지,36000,jpg,232,296
1471,2018-04-10 14:30:03.024,16,원피스,25110,gif,320,420
1472,2018-04-10 15:02:40.713,158,원피스,115000,gif,560,700
1473,2018-04-10 15:03:17.390,139,바지,66000,gif,279,385
1474,2018-04-10 15:35:08.313,64,슈즈,39900,jpg,380,505
1475,2018-04-10 16:00:02.638,25,원피스,49000,gif,275,360
1476,2018-04-10 16:01:20.242,184,상의,13900,gif,700,975
1477,2018-04-10 16:01:20.242,184,패션소품,22900,gif,700,975
1478,2018-04-10 16:04:47.496,84,상의,32000,gif,279,380
1479,2018-04-10 17:00:03.498,4,원피스,83000,jpg,500,500
1480,2018-04-10 17:00:03.498,4,스커트,62000,jpg,500,500
1481,2018-04-10 17:33:23.345,142,가방,45000,jpg,260,320
1482,2018-04-10 17:33:29.373,138,바지,9900,gif,240,300
1483,2018-04-10 18:02:24.167,166,원피스,39000,jpg,340,340
1484,2018-04-10 18:03:11.866,142,가방,16000,jpg,260,320
1485,2018-04-10 18:33:17.024,138,스커트,10900,gif,240,300
1486,2018-04-10 18:35:33.412,38,바지,32300,jpg,253,325
1487,2018-04-10 19:01:13.940,185,상의,9900,gif,300,410
1488,2018-04-10 19:04:47.721,77,상의,19000,gif,380,380
1489,2018-04-10 19:04:47.721,77,아우터,46000,jpg,380,380
1490,2018-04-10 19:33:17.754,138,스커트,10900,gif,240,300
1491,2018-04-10 20:04:42.731,85,아우터,26000,jpg,550,550
1492,2018-04-10 21:00:03.189,6,바지,24000,gif,230,350
1493,2018-04-10 21:00:03.189,6,상의,17000,gif,230,350
1494,2018-04-10 21:00:03.207,22,아우터,10400,jpg,279,365
1495,2018-04-10 21:04:25.523,99,원피스,35000,jpg,640,640
1496,2018-04-10 23:05:40.754,30,원피스,116100,gif,330,430
1497,2018-04-10 23:32:45.348,152,아우터,74000,gif,600,800
1498,2018-04-11 09:30:04.057,14,바지,53000,gif,400,533
1499,2018-04-11 10:05:21.224,63,슈즈,26000,gif,278,372
1500,2018-04-11 10:30:02.910,2,상의,11000,jpg,240,330
1501,2018-04-11 10:34:37.284,94,슈즈,32900,gif,500,650
1502,2018-04-11 10:35:17.921,66,슈즈,35120,jpg,420,616
1503,2018-04-11 11:05:13.088,63,슈즈,13900,gif,278,372
1504,2018-04-11 11:05:34.420,31,아우터,22320,jpg,252,350
1505,2018-04-11 11:31:06.119,186,원피스,69500,jpg,500,500
1506,2018-04-11 11:31:34.349,180,원피스,22500,jpg,390,500
1507,2018-04-11 13:34:18.206,117,원피스,39800,jpg,280,400
1508,2018-04-11 14:34:10.346,108,패션소품,29000,jpg,270,394
1509,2018-04-11 14:34:20.631,100,비치웨어,27800,jpg,300,400
1510,2018-04-11 16:02:45.021,153,상의,26500,gif,500,500
1511,2018-04-11 16:03:16.001,139,아우터,72000,gif,279,385
1512,2018-04-11 16:05:30.636,46,슈즈,49800,jpg,640,557
1513,2018-04-11 17:00:06.912,4,상의,49000,jpg,500,500
1514,2018-04-11 17:00:06.934,21,스커트,19900,jpg,370,370
1515,2018-04-11 17:30:03.831,12,상의,6900,gif,285,342
1516,2018-04-11 17:30:03.831,12,상의,11500,gif,285,342
1517,2018-04-11 17:33:31.907,138,스커트,14900,gif,240,300
1518,2018-04-11 17:35:39.905,61,스커트,37000,jpg,260,300
1519,2018-04-11 18:00:02.806,22,스커트,23700,jpg,279,365
1520,2018-04-11 18:01:14.650,185,바지,24000,gif,300,410
1521,2018-04-11 18:30:02.977,22,바지,18000,jpg,279,365
1522,2018-04-11 19:03:45.189,130,상의,18000,gif,450,450
1523,2018-04-11 19:05:39.126,38,아우터,19000,jpg,253,325
1524,2018-04-11 20:05:37.334,32,바지,14800,gif,420,366
1525,2018-04-11 20:05:37.334,32,원피스,29800,jpg,420,366
1526,2018-04-11 20:30:02.731,22,바지,18000,gif,279,365
1527,2018-04-11 20:30:02.731,22,스커트,12900,jpg,279,365
1528,2018-04-11 21:33:41.856,136,바지,31000,jpg,630,630
1529,2018-04-12 00:34:00.560,115,바지,21000,jpg,320,240
1530,2018-04-12 03:04:17.965,98,스커트,39000,jpg,270,390
1531,2018-04-12 07:35:39.707,31,상의,37900,jpg,252,350
1532,2018-04-12 09:30:03.834,14,바지,35000,gif,400,533
1533,2018-04-12 09:30:03.834,14,원피스,19800,gif,400,533
1534,2018-04-12 10:00:03.293,24,원피스,14000,gif,285,430
1535,2018-04-12 10:05:01.893,74,슈즈,21000,jpg,300,400
1536,2018-04-12 10:30:02.795,17,아우터,11900,gif,316,414
1537,2018-04-12 10:34:26.764,94,스커트,21900,gif,500,650
1538,2018-04-12 11:00:02.750,2,상의,16000,gif,240,330
1539,2018-04-12 11:00:02.750,2,상의,20800,jpg,240,330
1540,2018-04-12 11:00:02.750,2,스커트,14000,jpg,240,330
1541,2018-04-12 11:05:13.509,66,슈즈,19710,jpg,420,616
1542,2018-04-12 11:05:30.517,48,아우터,41500,gif,276,396
1543,2018-04-12 11:30:03.096,19,원피스,39000,gif,380,450
1544,2018-04-12 11:31:11.088,186,스커트,91000,jpg,500,500
1545,2018-04-12 11:35:17.307,60,비치웨어,51000,gif,280,385
1546,2018-04-12 12:02:52.910,147,패션소품,9900,jpg,300,300
1547,2018-04-12 12:35:17.348,57,아우터,199000,jpg,232,296
1548,2018-04-12 13:35:24.622,74,상의,5500,jpg,300,400
1549,2018-04-12 14:35:11.488,65,슈즈,38900,gif,270,326
1550,2018-04-12 15:03:05.553,143,원피스,27000,gif,400,533
1551,2018-04-12 16:30:02.926,1,원피스,28900,gif,283,412
1552,2018-04-12 17:00:02.564,4,원피스,105000,jpg,500,500
1553,2018-04-12 17:00:02.564,4,스커트,42000,jpg,500,500
1554,2018-04-12 17:03:17.467,141,슈즈,19000,jpg,450,450
1555,2018-04-12 17:05:40.945,46,스커트,25000,gif,420,366
1556,2018-04-12 17:30:04.294,12,상의,6700,jpg,285,342
1557,2018-04-12 17:30:04.294,12,바지,13000,gif,285,342
1558,2018-04-12 17:30:04.294,12,슈즈,19500,gif,285,342
1559,2018-04-12 17:30:04.294,12,상의,11500,gif,285,342
1560,2018-04-12 18:00:23.266,195,피트니스,19800,jpg,590,786
1561,2018-04-12 18:05:49.051,28,스커트,21760,gif,260,378
1562,2018-04-12 18:30:36.826,192,스커트,7500,gif,266,340
1563,2018-04-12 18:33:07.717,142,가방,31000,jpg,260,320
1564,2018-04-12 19:00:02.856,11,바지,28000,gif,270,360
1565,2018-04-12 19:03:55.589,124,스커트,23800,jpg,258,320
1566,2018-04-12 19:04:34.461,96,슈즈,40800,gif,500,686
1567,2018-04-12 19:30:03.085,22,상의,6000,gif,279,365
1568,2018-04-12 19:30:03.085,22,바지,19900,jpg,279,365
1569,2018-04-12 19:34:29.079,89,스커트,29000,jpg,470,595
1570,2018-04-12 20:05:41.623,32,상의,19800,gif,420,366
1571,2018-04-12 21:05:27.515,50,상의,39600,jpg,380,285
1572,2018-04-12 22:03:37.618,134,바지,25000,gif,440,570
1573,2018-04-12 23:00:02.696,22,스커트,21800,gif,279,365
1574,2018-04-12 23:34:45.986,85,란제리&파자마,23000,jpg,600,600
1575,2018-04-13 03:02:16.110,167,바지,34600,jpg,600,708
1576,2018-04-13 04:02:18.126,167,상의,26300,gif,600,708
1577,2018-04-13 10:00:03.209,2,바지,21800,jpg,240,330
1578,2018-04-13 10:05:36.451,60,바지,26000,gif,280,385
1579,2018-04-13 10:30:02.868,2,아우터,19800,gif,240,330
1580,2018-04-13 11:00:02.559,17,스커트,10200,gif,316,414
1581,2018-04-13 11:33:37.657,134,패션소품,17000,jpg,440,570
1582,2018-04-13 11:35:18.999,60,원피스,39900,gif,280,385
1583,2018-04-13 12:03:14.522,141,상의,38500,jpg,450,450
1584,2018-04-13 14:35:03.434,72,가방,15200,jpg,250,300
1585,2018-04-13 16:00:03.032,14,상의,17000,gif,400,533
1586,2018-04-13 16:00:03.032,14,바지,15000,gif,400,533
1587,2018-04-13 16:00:45.596,189,상의,60900,jpg,400,400
1588,2018-04-13 16:00:45.596,189,바지,34000,jpg,400,400
1589,2018-04-13 17:01:47.750,177,슈즈,54000,jpg,380,514
1590,2018-04-13 17:01:47.750,177,원피스,74000,jpg,380,514
1591,2018-04-13 17:04:04.735,129,스커트,14800,gif,290,387
1592,2018-04-13 17:04:24.792,113,슈즈,27000,gif,300,400
1593,2018-04-13 17:04:33.780,105,원피스,49000,gif,549,752
1594,2018-04-13 17:04:41.220,100,비치웨어,12800,gif,300,400
1595,2018-04-13 17:30:03.388,12,스커트,16000,gif,285,342
1596,2018-04-13 17:30:03.388,12,상의,6700,jpg,285,342
1597,2018-04-13 17:33:42.639,138,상의,11900,gif,240,300
1598,2018-04-13 17:36:17.104,28,악세사리,6180,gif,260,378
1599,2018-04-13 18:00:03.206,5,상의,32900,jpg,318,350
1600,2018-04-13 18:30:02.912,22,상의,11400,jpg,279,365
1601,2018-04-13 18:30:02.912,22,아우터,10300,jpg,279,365
1602,2018-04-13 19:04:49.249,85,원피스,48000,jpg,550,550
1603,2018-04-13 19:04:58.513,77,원피스,37000,gif,380,380
1604,2018-04-13 19:04:58.513,77,상의,32000,gif,380,380
1605,2018-04-13 19:05:33.226,45,상의,14000,gif,189,220
1606,2018-04-13 19:05:33.226,45,상의,39900,png,300,350
1607,2018-04-13 19:35:23.107,53,란제리&파자마,17800,jpg,332,450
